international_id	goals	assists	num_of_shots	shot_speed	shot_attempts	shooting_percentage	high_danger_shots	medium_danger_shots	low_danger_shots	save_percentage	winning_goals	power_play_time	power_play_goals	time_on_ice	faceoff_win_percentage	puck_touches	puck_recoveries	puck_possession_time	penalty_kill_time	penality_minutes	penalties_taken	time_between_penalties	goals_against_total	goals_against_average	passes_attempted	passes_completed	pass_completion_rate	games_missed_due_to_injury
29	96.0	151.0	428.0	73.2089	428.0	14.6903	146.0	128.0	154.0	56.7662	4.0	1.7328	102.0	6.73	53.1637	146.0	357.0	17.4	4.8	19.0	0.0	5.51	0.0	0.0	396.0	226.0	57.07	24.0
4310	101.0	233.0	452.0	72.0414	452.0	28.5335	151.0	146.0	155.0	84.9818	0.0	2.6415	134.0	6.49	54.2281	135.0	223.0	0.0	5.86	23.0	2.0	1.99	0.0	0.0	503.0	179.0	35.59	33.0
5449	80.0	178.0	455.0	154.4177	479.0	4.0397	154.0	183.0	142.0	54.824	1.0	1.7611	100.0	12.12	36.9714	175.0	94.0	8.92	5.41	27.0	1.0	7.47	0.0	0.0	417.0	193.0	46.28	25.0
9665	54.0	139.0	463.0	110.0556	465.0	48.564	137.0	171.0	157.0	82.9843	4.0	2.9882	72.0	19.48	50.4613	250.0	249.0	5.94	0.88	22.0	2.0	7.12	16.0	13.93	386.0	209.0	54.15	22.0
2093	136.0	149.0	424.0	83.4328	424.0	43.7165	126.0	156.0	142.0	53.5903	0.0	4.0785	133.0	7.85	40.4244	159.0	148.0	4.58	4.88	0.0	1.0	4.07	21.0	34.3	381.0	239.0	62.73	15.0
8282	85.0	161.0	456.0	72.2244	468.0	36.289	149.0	181.0	138.0	80.7049	7.0	5.9109	98.0	6.55	38.5289	720.0	242.0	0.15	4.57	11.0	3.0	1.21	0.0	0.0	624.0	461.0	73.88	17.0
6225	115.0	209.0	438.0	75.5774	449.0	34.5221	146.0	179.0	124.0	80.795	5.0	4.0038	138.0	9.09	52.7041	83.0	270.0	5.79	3.16	6.0	0.0	9.81	0.0	0.0	474.0	282.0	59.49	21.0
2899	110.0	141.0	448.0	108.0459	481.0	77.9519	159.0	138.0	184.0	47.2236	10.0	3.2519	112.0	7.67	48.2278	379.0	106.0	12.77	4.63	15.0	0.0	7.12	35.0	55.46	409.0	366.0	89.49	17.0
9342	94.0	165.0	466.0	65.6071	492.0	73.5834	172.0	152.0	168.0	77.0758	4.0	1.4014	110.0	18.12	52.8271	770.0	126.0	30.15	1.24	25.0	0.0	26.26	21.0	22.08	617.0	541.0	87.68	22.0
9794	152.0	160.0	431.0	89.8698	443.0	19.6363	141.0	179.0	123.0	76.5726	6.0	1.45	150.0	10.61	49.9984	880.0	349.0	1.07	4.81	24.0	3.0	2.36	0.0	0.0	668.0	435.0	65.12	16.0
7224	55.0	151.0	459.0	70.9987	506.0	32.6813	168.0	208.0	130.0	75.3525	0.0	3.878	80.0	4.09	46.9285	840.0	88.0	0.0	3.9	0.0	1.0	2.69	0.0	0.0	706.0	520.0	73.65	18.0
3479	70.0	133.0	463.0	110.8809	463.0	3.6916	145.0	189.0	129.0	78.39	5.0	1.5766	81.0	20.66	47.0328	259.0	113.0	7.21	0.12	28.0	0.0	50.02	19.0	15.48	369.0	238.0	64.5	17.0
4341	117.0	143.0	455.0	76.665	467.0	51.3808	138.0	169.0	160.0	72.7516	6.0	2.1302	115.0	26.34	47.9502	218.0	226.0	0.0	0.0	25.0	0.0	24.34	0.0	0.0	409.0	351.0	85.82	19.0
8618	45.0	196.0	473.0	84.1247	516.0	18.9006	175.0	145.0	196.0	70.7937	5.0	1.4987	85.0	6.58	47.7936	790.0	100.0	23.06	5.36	15.0	0.0	11.61	0.0	0.0	748.0	404.0	54.01	27.0
618	67.0	148.0	442.0	102.6196	463.0	11.0243	132.0	167.0	164.0	86.666	6.0	1.8248	85.0	27.3	48.6151	770.0	376.0	24.65	1.99	1.0	0.0	4.66	0.0	0.0	634.0	216.0	34.07	15.0
8143	46.0	191.0	473.0	116.487	483.0	41.6218	150.0	189.0	144.0	77.8968	8.0	2.856	87.0	11.29	49.015	205.0	316.0	0.0	4.79	22.0	1.0	6.16	0.0	0.0	485.0	322.0	66.39	26.0
5835	99.0	223.0	443.0	99.4628	489.0	42.2564	159.0	185.0	145.0	70.0053	3.0	4.0328	133.0	20.19	61.1651	960.0	56.0	30.92	1.76	6.0	3.0	2.55	0.0	0.0	822.0	495.0	60.22	28.0
4960	68.0	202.0	434.0	85.7894	434.0	37.7118	138.0	152.0	144.0	73.0667	0.0	1.5116	103.0	4.64	55.8563	148.0	67.0	0.0	4.49	14.0	0.0	5.92	0.0	0.0	479.0	432.0	90.19	24.0
9702	60.0	195.0	452.0	79.5291	510.0	49.4937	156.0	178.0	176.0	67.9333	0.0	2.2578	96.0	8.43	62.1822	910.0	215.0	25.87	4.22	19.0	0.0	8.56	0.0	0.0	747.0	595.0	79.65	24.0
975	119.0	215.0	430.0	171.1293	430.0	18.8584	128.0	125.0	177.0	87.7665	9.0	2.0324	141.0	7.89	53.7399	201.0	425.0	0.0	5.56	15.0	0.0	7.33	0.0	0.0	512.0	419.0	81.84	31.0
8377	78.0	176.0	442.0	63.585	469.0	11.1594	161.0	168.0	140.0	65.6772	4.0	2.7404	100.0	9.04	57.6539	119.0	378.0	0.0	6.09	23.0	1.0	7.15	14.0	21.56	401.0	377.0	94.01	17.0
9509	158.0	197.0	470.0	82.6791	507.0	31.9448	127.0	213.0	167.0	62.7811	5.0	3.9897	164.0	19.15	40.7793	380.0	232.0	7.7	1.64	12.0	0.0	26.8	0.0	0.0	505.0	413.0	81.78	28.0
7367	76.0	146.0	457.0	68.6157	457.0	38.2657	139.0	169.0	149.0	87.4101	3.0	2.1105	87.0	9.09	51.0872	145.0	134.0	0.0	7.04	2.0	1.0	6.57	0.0	0.0	400.0	349.0	87.25	14.0
4699	81.0	165.0	457.0	121.1311	458.0	64.7664	141.0	163.0	154.0	71.9029	8.0	2.0644	101.0	13.92	43.6523	1230.0	228.0	11.2	2.95	16.0	1.0	9.4	0.0	0.0	856.0	510.0	59.58	20.0
1099	122.0	139.0	478.0	139.2032	483.0	18.7236	151.0	196.0	136.0	76.9987	7.0	1.65	120.0	8.85	47.8725	520.0	217.0	24.53	3.09	16.0	0.0	21.68	21.0	30.59	485.0	326.0	67.22	15.0
6157	89.0	139.0	434.0	81.4639	441.0	49.6936	132.0	170.0	139.0	80.1495	0.0	2.5599	94.0	16.17	46.5639	284.0	111.0	20.63	3.22	2.0	1.0	7.39	0.0	0.0	418.0	345.0	82.54	17.0
2806	75.0	123.0	444.0	69.5638	444.0	22.8084	136.0	120.0	188.0	76.1462	7.0	2.2199	81.0	23.81	46.5201	243.0	645.0	0.0	1.57	20.0	1.0	7.29	0.0	0.0	389.0	241.0	61.95	20.0
9392	100.0	164.0	442.0	84.0015	496.0	33.3451	178.0	183.0	135.0	68.0354	0.0	1.5368	109.0	13.24	50.0069	410.0	414.0	41.55	4.32	31.0	1.0	8.5	0.0	0.0	513.0	342.0	66.67	21.0
8557	113.0	191.0	457.0	76.1244	491.0	32.2241	151.0	150.0	190.0	66.8291	11.0	6.9963	127.0	11.58	49.444	385.0	93.0	0.0	4.09	12.0	0.0	13.49	0.0	0.0	526.0	146.0	27.76	21.0
5145	84.0	155.0	475.0	101.2416	519.0	37.5754	166.0	206.0	147.0	80.3223	6.0	1.474	98.0	18.67	50.1913	303.0	96.0	25.21	3.69	11.0	0.0	13.97	0.0	0.0	430.0	397.0	92.33	19.0
9818	111.0	187.0	442.0	76.6493	450.0	2.6814	138.0	162.0	150.0	58.2849	8.0	1.0768	124.0	9.36	63.2794	226.0	225.0	0.0	4.53	36.0	1.0	8.63	0.0	0.0	446.0	146.0	32.74	20.0
1771	95.0	131.0	456.0	91.3399	485.0	35.3281	150.0	188.0	147.0	80.165	0.0	2.3255	98.0	4.04	61.8269	208.0	199.0	12.94	4.59	13.0	2.0	2.59	6.0	10.79	374.0	292.0	78.07	16.0
4091	132.0	183.0	388.0	69.6623	407.0	12.7904	129.0	148.0	130.0	60.0416	10.0	3.6857	138.0	12.01	50.9536	810.0	132.0	13.15	5.35	10.0	2.0	2.87	0.0	0.0	674.0	266.0	39.47	23.0
8554	102.0	170.0	476.0	78.7121	476.0	32.0627	143.0	159.0	174.0	79.6056	6.0	1.4843	115.0	7.73	44.5446	190.0	230.0	0.0	5.25	7.0	0.0	7.22	0.0	0.0	457.0	411.0	89.93	27.0
1095	51.0	161.0	470.0	64.7411	470.0	18.3434	139.0	143.0	188.0	83.6661	0.0	0.6883	77.0	17.98	53.7379	244.0	117.0	0.0	2.87	14.0	1.0	11.89	0.0	0.0	450.0	151.0	33.56	21.0
5461	84.0	208.0	446.0	144.7244	470.0	49.6205	142.0	149.0	179.0	72.7058	0.0	1.6176	116.0	29.9	52.4675	670.0	291.0	30.73	4.7	5.0	0.0	3.99	0.0	0.0	724.0	480.0	66.3	24.0
4667	105.0	106.0	418.0	73.1239	428.0	31.8361	147.0	163.0	118.0	58.9957	2.0	1.7389	100.0	11.54	48.2002	660.0	253.0	34.42	3.66	21.0	1.0	9.51	0.0	0.0	540.0	148.0	27.41	12.0
8010	80.0	145.0	457.0	82.9104	482.0	6.1662	152.0	186.0	144.0	68.0998	4.0	4.2819	94.0	19.95	61.5399	142.0	109.0	3.41	2.33	2.0	1.0	8.42	0.0	0.0	372.0	150.0	40.32	17.0
7148	58.0	174.0	480.0	65.0791	503.0	8.6541	150.0	154.0	199.0	62.474	1.0	2.7394	83.0	15.29	53.2677	640.0	266.0	16.25	2.17	20.0	0.0	19.84	0.0	0.0	620.0	265.0	42.74	22.0
7339	77.0	154.0	428.0	91.6177	495.0	29.0956	169.0	162.0	164.0	69.1359	0.0	4.154	96.0	6.47	49.6752	1380.0	150.0	64.29	6.24	2.0	2.0	3.19	0.0	0.0	874.0	763.0	87.3	13.0
3222	110.0	150.0	452.0	99.568	482.0	28.944	163.0	170.0	149.0	60.9928	6.0	2.483	119.0	2.0	64.2218	1120.0	166.0	19.39	2.11	11.0	0.0	2.32	15.0	22.92	764.0	701.0	91.75	16.0
7756	43.0	143.0	437.0	84.1952	437.0	45.1481	134.0	153.0	150.0	75.1006	0.0	2.94	62.0	8.8	52.2898	159.0	104.0	0.0	4.37	2.0	1.0	3.03	0.0	0.0	377.0	153.0	40.58	14.0
3692	71.0	192.0	448.0	132.3804	474.0	31.6946	152.0	185.0	137.0	66.3816	8.0	5.247	103.0	6.85	51.5288	136.0	259.0	4.02	3.9	20.0	0.0	9.52	0.0	0.0	447.0	306.0	68.46	20.0
3893	62.0	125.0	423.0	77.3132	432.0	30.1059	141.0	173.0	118.0	79.2096	6.0	1.5942	73.0	16.3	45.8479	170.0	38.0	17.13	3.34	21.0	1.0	8.19	0.0	0.0	399.0	160.0	40.1	15.0
1424	156.0	176.0	456.0	61.4647	456.0	35.1817	139.0	129.0	188.0	65.4587	0.0	1.5193	157.0	7.88	51.1017	104.0	46.0	0.0	4.35	22.0	1.0	5.73	0.0	0.0	417.0	243.0	58.27	21.0
9387	112.0	178.0	430.0	77.8362	436.0	36.8821	133.0	179.0	124.0	58.475	5.0	8.1731	122.0	27.09	60.7098	207.0	305.0	0.0	0.32	24.0	0.0	24.57	0.0	0.0	450.0	111.0	24.67	37.0
7888	75.0	111.0	428.0	144.4506	449.0	36.9869	150.0	129.0	170.0	69.1363	4.0	2.0777	75.0	18.62	54.8312	204.0	96.0	0.0	3.65	18.0	3.0	7.83	0.0	0.0	375.0	150.0	40.0	16.0
171	41.0	195.0	479.0	83.7189	538.0	25.2463	179.0	175.0	184.0	73.1505	4.0	5.8972	84.0	4.78	52.3919	830.0	553.0	0.0	3.02	51.0	0.0	3.96	11.0	18.37	656.0	260.0	39.63	24.0
1632	122.0	214.0	445.0	105.3373	454.0	10.1529	153.0	170.0	131.0	83.9665	0.0	1.7687	139.0	6.49	55.9251	253.0	149.0	23.76	4.87	2.0	0.0	5.7	0.0	0.0	477.0	348.0	72.96	26.0
8744	88.0	216.0	418.0	77.0897	436.0	26.9794	116.0	128.0	192.0	70.6063	7.0	1.2053	123.0	6.37	58.871	640.0	34.0	1.93	5.77	16.0	1.0	4.52	0.0	0.0	692.0	405.0	58.53	27.0
1824	100.0	150.0	487.0	81.1005	489.0	45.3829	169.0	143.0	177.0	78.7583	7.0	2.7231	100.0	5.41	48.1687	190.0	131.0	0.14	5.28	1.0	3.0	1.33	0.0	0.0	378.0	179.0	47.35	17.0
5511	41.0	144.0	468.0	117.3921	483.0	21.6824	155.0	181.0	147.0	75.8955	5.0	1.8171	69.0	13.73	38.0047	660.0	325.0	23.14	3.26	29.0	0.0	13.43	0.0	0.0	579.0	518.0	89.46	20.0
9304	76.0	158.0	458.0	76.7227	491.0	21.7239	159.0	150.0	182.0	79.7039	4.0	4.3618	94.0	25.15	57.6944	620.0	51.0	0.0	1.28	23.0	0.0	39.94	0.0	0.0	603.0	462.0	76.62	28.0
5491	113.0	136.0	450.0	92.2965	465.0	35.287	156.0	189.0	120.0	61.3022	0.0	3.2683	112.0	21.75	42.05	182.0	119.0	0.0	2.29	64.0	0.0	9.43	0.0	0.0	423.0	359.0	84.87	18.0
7905	87.0	164.0	426.0	91.0855	449.0	5.1653	128.0	179.0	142.0	76.0259	3.0	1.6591	101.0	5.9	56.5104	264.0	82.0	0.0	3.73	15.0	0.0	6.33	0.0	0.0	431.0	281.0	65.2	13.0
2072	76.0	162.0	453.0	78.039	453.0	18.8466	147.0	129.0	177.0	71.4959	0.0	1.7294	94.0	4.02	64.6315	128.0	82.0	0.0	3.37	26.0	0.0	5.54	10.0	20.42	377.0	335.0	88.86	19.0
1926	125.0	200.0	432.0	124.0785	458.0	25.0143	147.0	134.0	177.0	75.0771	6.0	1.1954	142.0	8.88	55.3472	282.0	426.0	18.92	5.7	31.0	0.0	11.21	0.0	0.0	505.0	259.0	51.29	25.0
8373																												
2995	103.0	143.0	469.0	81.0218	474.0	29.51	153.0	127.0	194.0	74.4997	4.0	3.4445	107.0	4.65	49.3802	241.0	85.0	0.0	2.97	24.0	0.0	3.97	11.0	19.71	389.0	323.0	83.03	16.0
2151	66.0	194.0	405.0	63.3549	422.0	8.6464	146.0	116.0	160.0	70.7921	9.0	2.3157	97.0	2.95	40.8044	930.0	130.0	22.11	3.27	2.0	0.0	4.71	0.0	0.0	752.0	426.0	56.65	19.0
2600	109.0	152.0	462.0	136.9969	477.0	14.3613	138.0	189.0	150.0	76.6212	8.0	2.5646	113.0	13.7	57.3888	790.0	87.0	43.56	3.34	13.0	0.0	23.45	0.0	0.0	632.0	479.0	75.79	19.0
8246	104.0	135.0	454.0	121.0342	481.0	13.6013	154.0	168.0	159.0	61.9697	5.0	1.6337	106.0	10.77	46.7538	417.0	25.0	0.0	4.82	32.0	0.0	22.75	0.0	0.0	478.0	327.0	68.41	16.0
3391	131.0	150.0	420.0	75.4544	462.0	44.1567	140.0	165.0	157.0	76.1563	8.0	2.2607	132.0	6.43	48.8979	1910.0	127.0	145.26	4.31	1.0	0.0	7.38	6.0	10.01	1077.0	844.0	78.37	13.0
4930	104.0	130.0	424.0	122.7285	467.0	18.6647	137.0	163.0	167.0	57.0507	0.0	3.8492	105.0	16.53	61.0645	620.0	64.0	0.0	4.74	26.0	0.0	28.17	0.0	0.0	617.0	587.0	95.14	17.0
2471	59.0	117.0	485.0	69.9929	488.0	32.3523	151.0	190.0	147.0	68.6913	4.0	4.4597	67.0	23.27	53.7601	750.0	194.0	18.9	0.83	25.0	3.0	8.18	0.0	0.0	594.0	416.0	70.03	17.0
7919	65.0	193.0	453.0	97.091	466.0	45.196	142.0	185.0	139.0	63.2304	8.0	1.6772	95.0	7.04	61.8075	54.0	54.0	4.54	4.86	14.0	1.0	5.18	0.0	0.0	406.0	364.0	89.66	21.0
9048	72.0	195.0	467.0	80.2596	467.0	6.4853	153.0	163.0	151.0	62.7529	0.0	2.1572	104.0	8.59	58.5715	900.0	313.0	26.81	7.48	13.0	2.0	5.14	0.0	0.0	750.0	607.0	80.93	24.0
6061	37.0	230.0	441.0	64.5499	447.0	47.0692	151.0	123.0	173.0	81.5122	4.0	1.4025	89.0	22.48	37.6776	226.0	125.0	0.0	1.73	0.0	1.0	11.74	0.0	0.0	506.0	242.0	47.83	30.0
4071	88.0	192.0	446.0	90.0136	446.0	32.8627	124.0	180.0	142.0	71.2901	7.0	1.6576	111.0	3.58	53.5143	231.0	84.0	0.0	2.64	23.0	0.0	4.78	0.0	0.0	454.0	211.0	46.48	20.0
549	101.0	193.0	428.0	78.7607	437.0	67.9061	146.0	170.0	121.0	65.582	12.0	4.926	122.0	6.35	58.285	540.0	238.0	9.96	2.59	15.0	0.0	8.85	15.0	24.23	587.0	85.0	14.48	22.0
104	107.0	171.0	500.0	134.6352	507.0	24.6721	166.0	199.0	142.0	58.9769	0.0	3.2517	119.0	6.55	50.4002	663.0	212.0	21.72	5.1	3.0	0.0	4.14	0.0	0.0	636.0	297.0	46.7	21.0
1853	60.0	185.0	462.0	127.226	488.0	10.1104	143.0	179.0	166.0	55.5249	7.0	1.6147	89.0	12.86	62.5016	520.0	296.0	17.57	4.02	31.0	0.0	7.7	0.0	0.0	568.0	329.0	57.92	20.0
7709	76.0	134.0	454.0	86.6719	468.0	25.9625	158.0	164.0	146.0	86.6922	0.0	5.7159	87.0	4.03	47.1084	840.0	386.0	0.0	3.59	31.0	0.0	3.75	0.0	0.0	655.0	496.0	75.73	16.0
4108	90.0	156.0	455.0	80.7166	485.0	69.912	159.0	143.0	183.0	65.789	0.0	2.3603	102.0	7.67	45.9964	550.0	156.0	0.0	5.61	4.0	0.0	10.41	0.0	0.0	568.0	477.0	83.98	22.0
5437	109.0	159.0	471.0	79.866	494.0	7.6631	149.0	206.0	139.0	68.1592	0.0	5.0136	117.0	8.94	60.6758	298.0	66.0	9.66	4.53	2.0	0.0	15.02	0.0	0.0	429.0	267.0	62.24	17.0
2445	83.0	186.0	474.0	107.3091	518.0	33.0236	153.0	199.0	166.0	72.4933	10.0	3.302	106.0	25.12	55.3206	560.0	513.0	1.65	0.06	9.0	0.0	26.98	0.0	0.0	623.0	104.0	16.69	22.0
758	105.0	121.0	467.0	65.0578	484.0	26.2304	152.0	144.0	188.0	64.2488	0.0	3.0909	100.0	4.23	56.9786	466.0	75.0	0.0	3.35	16.0	0.0	4.8	0.0	0.0	461.0	391.0	84.82	14.0
4214	92.0	144.0	450.0	91.0269	480.0	11.5556	156.0	163.0	161.0	62.0251	4.0	4.6609	100.0	6.38	47.0177	980.0	93.0	1.94	6.31	15.0	2.0	2.83	0.0	0.0	733.0	409.0	55.8	20.0
8120	84.0	215.0	435.0	103.9001	472.0	28.3877	157.0	179.0	136.0	62.17	7.0	2.1302	118.0	19.15	50.6885	239.0	271.0	0.0	1.83	30.0	0.0	8.46	0.0	0.0	502.0	286.0	56.97	26.0
4342	132.0	132.0	429.0	83.1437	448.0	12.0967	141.0	149.0	158.0	73.4665	11.0	4.1606	127.0	3.28	39.3449	620.0	113.0	0.0	2.63	25.0	0.0	3.62	0.0	0.0	545.0	173.0	31.74	11.0
8700	41.0	182.0	435.0	77.6284	452.0	19.1601	136.0	133.0	183.0	79.2108	10.0	4.1699	81.0	8.97	50.4343	335.0	89.0	0.0	5.19	18.0	0.0	6.4	0.0	0.0	475.0	334.0	70.32	23.0
5634	79.0	195.0	409.0	71.6934	409.0	13.1498	135.0	170.0	104.0	62.9939	10.0	3.4497	104.0	24.72	63.7158	154.0	179.0	14.37	0.97	48.0	0.0	24.91	0.0	0.0	456.0	217.0	47.59	28.0
6418	52.0	194.0	459.0	113.7992	522.0	32.9613	167.0	157.0	198.0	75.1911	9.0	1.2448	88.0	14.74	51.9428	1440.0	327.0	77.22	3.64	7.0	0.0	15.78	0.0	0.0	957.0	591.0	61.76	24.0
4418	68.0	238.0	448.0	77.3758	450.0	16.2582	136.0	165.0	149.0	61.8546	5.0	1.5091	115.0	5.77	38.7301	104.0	238.0	0.0	3.65	21.0	0.0	4.99	0.0	0.0	496.0	431.0	86.9	25.0
6684	75.0	173.0	459.0	84.3697	462.0	19.2195	152.0	160.0	150.0	45.4063	8.0	4.0698	97.0	7.83	46.5526	283.0	210.0	37.79	4.68	30.0	0.0	9.72	0.0	0.0	472.0	412.0	87.29	22.0
4890	89.0	180.0	452.0	139.6422	452.0	23.8472	146.0	187.0	119.0	65.1552	0.0	2.9552	108.0	6.08	49.4383	122.0	194.0	6.63	3.98	22.0	0.0	4.86	0.0	0.0	441.0	155.0	35.15	21.0
5319	53.0	158.0	475.0	70.2159	491.0	19.4483	155.0	193.0	143.0	79.3069	4.0	2.2577	81.0	20.26	39.9812	1080.0	230.0	13.69	1.7	1.0	0.0	23.09	0.0	0.0	773.0	670.0	86.68	22.0
1513	75.0	233.0	435.0	119.6193	483.0	84.0904	150.0	185.0	148.0	69.7251	5.0	1.5616	119.0	15.11	49.0498	730.0	111.0	0.0	3.66	26.0	0.0	17.37	0.0	0.0	741.0	379.0	51.15	27.0
7597	66.0	177.0	485.0	96.3883	485.0	16.0487	155.0	174.0	156.0	62.2639	7.0	3.9136	90.0	4.66	61.2471	236.0	56.0	0.0	4.1	24.0	0.0	5.45	0.0	0.0	472.0	367.0	77.75	22.0
4427	102.0	133.0	473.0	87.5776	473.0	24.1017	132.0	192.0	149.0	80.0555	0.0	2.9091	102.0	5.54	55.2413	171.0	233.0	11.75	5.86	14.0	2.0	1.78	0.0	0.0	415.0	342.0	82.41	17.0
3141	111.0	225.0	477.0	64.4013	484.0	55.7616	162.0	185.0	137.0	67.6117	5.0	3.7232	141.0	5.04	50.6188	500.0	90.0	0.0	3.78	7.0	0.0	5.29	0.0	0.0	630.0	448.0	71.11	23.0
9758	100.0	198.0	434.0	110.0758	450.0	10.0995	151.0	148.0	151.0	65.5202	5.0	5.2718	122.0	7.48	48.7487	173.0	17.0	23.96	5.37	69.0	0.0	8.61	13.0	20.57	418.0	178.0	42.58	23.0
4919	125.0	145.0	465.0	121.2075	488.0	37.0293	160.0	200.0	128.0	87.3897	8.0	4.6477	123.0	22.23	44.8074	650.0	30.0	54.3	3.47	24.0	2.0	11.88	0.0	0.0	622.0	520.0	83.6	17.0
7406	76.0	170.0	441.0	103.3524	441.0	12.9412	162.0	139.0	140.0	69.3912	4.0	4.5899	95.0	21.11	42.3703	85.0	41.0	0.0	2.84	11.0	1.0	8.65	0.0	0.0	402.0	177.0	44.03	23.0
4058	108.0	148.0	462.0	92.3456	504.0	12.354	164.0	193.0	147.0	70.3524	5.0	3.8164	109.0	4.93	42.682	860.0	139.0	0.0	4.18	1.0	0.0	8.49	0.0	0.0	633.0	479.0	75.67	20.0
4675	99.0	127.0	430.0	72.9744	465.0	34.0067	148.0	174.0	143.0	64.408	10.0	4.3423	99.0	9.52	39.8687	920.0	351.0	33.39	6.2	10.0	1.0	8.22	0.0	0.0	687.0	489.0	71.18	18.0
1376	75.0	189.0	440.0	99.5223	464.0	16.9609	142.0	133.0	189.0	57.4178	4.0	1.9696	102.0	9.77	38.945	199.0	175.0	0.0	5.71	42.0	0.0	7.02	0.0	0.0	458.0	419.0	91.48	23.0
9503	126.0	150.0	484.0	91.1094	484.0	3.7593	163.0	147.0	174.0	70.7145	7.0	1.6891	122.0	7.09	49.9	660.0	136.0	44.74	4.98	19.0	0.0	9.53	0.0	0.0	624.0	327.0	52.4	24.0
9405	90.0	108.0	472.0	80.858	526.0	25.9244	158.0	149.0	219.0	64.8131	11.0	2.4947	85.0	5.99	53.5752	950.0	283.0	0.0	4.31	12.0	0.0	5.41	0.0	0.0	650.0	607.0	93.38	12.0
7795	79.0	143.0	465.0	73.4627	484.0	6.9817	179.0	151.0	154.0	58.4182	7.0	1.9369	88.0	6.8	53.7761	186.0	154.0	0.0	5.8	6.0	1.0	3.62	0.0	0.0	396.0	188.0	47.47	20.0
2353	154.0	197.0	442.0	106.9223	461.0	29.3264	147.0	169.0	145.0	66.0736	8.0	5.1307	162.0	27.3	44.1474	840.0	161.0	0.0	4.41	0.0	2.0	1.16	0.0	0.0	692.0	659.0	95.23	21.0
8935	86.0	205.0	451.0	62.9569	462.0	14.4188	134.0	149.0	179.0	74.806	9.0	8.5498	118.0	18.14	41.7332	63.0	132.0	11.76	0.65	18.0	0.0	20.59	7.0	8.59	424.0	328.0	77.36	24.0
3146	78.0	169.0	496.0	117.2921	496.0	10.7078	152.0	190.0	154.0	65.4671	8.0	3.2182	98.0	7.81	37.3646	164.0	235.0	28.55	4.24	7.0	0.0	9.72	0.0	0.0	404.0	139.0	34.41	20.0
4250	61.0	226.0	455.0	144.7002	455.0	27.2969	142.0	170.0	143.0	63.2495	2.0	1.3528	107.0	22.85	38.2307	207.0	145.0	0.0	1.52	1.0	0.0	25.0	0.0	0.0	510.0	177.0	34.71	43.0
2595	123.0	190.0	455.0	85.6297	496.0	38.1725	157.0	183.0	156.0	66.0724	14.0	4.0	141.0	5.12	45.6682	1120.0	276.0	13.38	5.08	30.0	2.0	2.22	0.0	0.0	886.0	685.0	77.31	24.0
1988	84.0	156.0	468.0	79.5357	517.0	16.0933	155.0	131.0	231.0	57.016	11.0	5.2194	98.0	9.51	55.8152	850.0	276.0	0.0	6.14	16.0	0.0	7.57	0.0	0.0	682.0	633.0	92.82	25.0
4474	34.0	207.0	457.0	80.0356	457.0	3.9259	143.0	161.0	153.0	53.2007	0.0	2.8585	83.0	15.67	59.7765	212.0	155.0	0.0	3.51	23.0	0.0	16.72	0.0	0.0	506.0	309.0	61.07	22.0
4581	111.0	125.0	450.0	84.5092	450.0	36.9738	140.0	187.0	123.0	78.6477	7.0	3.637	104.0	14.14	37.0788	144.0	101.0	1.8	4.15	1.0	3.0	5.5	0.0	0.0	359.0	308.0	85.79	14.0
8113	113.0	160.0	431.0	72.4293	475.0	22.812	149.0	170.0	156.0	58.2463	6.0	4.2085	118.0	21.58	50.4915	920.0	179.0	40.61	1.09	17.0	0.0	15.04	0.0	0.0	706.0	387.0	54.82	20.0
7666	127.0	149.0	435.0	84.8812	435.0	44.7591	130.0	152.0	153.0	67.9677	9.0	4.8443	124.0	7.59	47.542	101.0	238.0	0.0	5.92	15.0	2.0	4.19	0.0	0.0	383.0	277.0	72.32	21.0
1442	57.0	135.0	435.0	123.0405	448.0	44.6382	133.0	136.0	179.0	65.9543	0.0	4.5455	76.0	19.13	43.2314	850.0	394.0	0.0	4.0	31.0	0.0	26.94	0.0	0.0	629.0	543.0	86.33	19.0
5296	128.0	221.0	425.0	91.3977	455.0	17.6192	157.0	131.0	167.0	46.3257	0.0	5.2967	151.0	6.62	44.4948	800.0	86.0	20.5	4.32	25.0	0.0	5.57	0.0	0.0	738.0	157.0	21.27	29.0
8629	44.0	146.0	456.0	65.4312	460.0	11.7729	137.0	183.0	140.0	73.145	5.0	7.7877	73.0	13.15	51.3385	1100.0	51.0	32.44	4.48	37.0	1.0	12.0	0.0	0.0	764.0	572.0	74.87	17.0
6271	58.0	187.0	436.0	88.6314	465.0	23.4498	150.0	155.0	160.0	69.693	0.0	2.1645	89.0	20.03	56.9105	163.0	206.0	20.42	0.75	14.0	0.0	40.21	0.0	0.0	462.0	225.0	48.7	25.0
7009	62.0	179.0	445.0	81.9338	474.0	30.0958	142.0	178.0	154.0	61.5795	5.0	2.5155	88.0	17.6	42.3339	182.0	146.0	0.08	2.3	9.0	0.0	19.07	22.0	23.41	424.0	244.0	57.55	15.0
1574	48.0	143.0	461.0	143.4222	476.0	17.6113	154.0	176.0	146.0	79.2758	10.0	2.0319	72.0	22.68	37.7597	420.0	195.0	34.69	0.0	5.0	0.0	35.49	34.0	29.03	458.0	155.0	33.84	19.0
